time;inlet door drive right motor status S1 slow (1 = on);Inlet side seq is running;zone 1 heating controller setpoint;zone 1 heating controller process value;zone 1 heating controller controller manipulated variable;zone 1 temperature detection wind ahead of charge SP;zone 1 temperature detection wind ahead of charge PV;zone 1 temperature detection wind beyond of charge SP;zone 1 temperature detection wind beyond charge;zone 1 control error temperature wind ahead of charge;zone 1 control error temperature wind beyond of charge;zone 1 combustion air controller setpoint;zone 1 combustion air controller process value;zone 1 combustion air controller controller manipulated variable;zone 1 combustion air control flow metering;zone 1 fuel gas controller setpoint;zone 1 fuel gas controller process value;zone 1 fuel gas controller controller manipulated variable;zone 1 fuel gas control flow metering;zone 1 combustion air/ fuel gas ratio;zone 2 heating controller setpoint;zone 2 heating controller process value;zone 2 heating controller controller manipulated variable;zone 2 temperature detection wind ahead of charge SP;zone 2 temperature detection wind ahead of charge PV;zone 2 temperature detection wind beyond of charge SP;zone 2 temperature detection wind beyond charge;zone 2 control error temperature wind ahead of charge;zone 2 control error temperature wind beyond of charge;zone 2 combustion air controller sepoint;zone 2 combustion air controller controller manipulated variable;zone 2 combustion air control flow metering;zone 2 combustion air controller process value;zone 2 fuel gas controller setpoint;zone 2 fuel gas control flow metering;zone 2 fuel gas controller process value;zone 2 fuel gas controller controller manipulated variable;zone 2 combustion air/ fuel gas ratio;zone 3 heating controller controller manipulated variable;zone 3 heating controller process value;zone 3 heating controller setpoint;zone 3 temperature detection wind ahead of charge PV;zone 3 temperature detection wind ahead of charge SP;zone 3 temperature detection wind beyond of charge SP;zone 3 temperature detection wind beyond charge;zone 3 control error temperature wind beyond of charge;zone 3 control error temperature wind ahead of charge;zone 3 combustion air controller setpoint;zone 3 combustion air controller process value;zone 3 combustion air controller controller manipulated variable;zone 3 combustion air control flow metering;zone 3 fuel gas controller setpoint;zone 3 fuel gas controller process value;zone 3 fuel gas controller controller manipulated variable;zone 3 fuel gas control flow metering;zone 3 combustion air/ fuel gas ratio;zone 4 heating controller setpoint;zone 4 heating controller process value;zone 4 heating controller controller manipulated variable;zone 4 temperature detection wind ahead of charge SP;zone 4 temperature detection wind ahead of charge PV;zone 4 temperature detection wind beyond of charge SP;zone 4 temperature detection wind beyond charge;zone 4 control error temperature wind ahead of charge;zone 4 control error temperature wind beyond of charge;zone 4 combustion air controller setpoint;zone 4 combustion air controller process value;zone 4 combustion air controller controller manipulated variable;zone 4 combustion air control flow metering;zone 4 fuel gas controller setpoint;zone 4 fuel gas controller process value;zone 4 fuel gas controller controller manipulated variable;zone 4 fuel gas control flow metering;zone 4 combustion air/ fuel gas ratio;zone 5 heating controller setpoint;zone 5 heating controller process value;zone 5 heating controller controller manipulated variable;zone 5 temperature detection wind ahead of charge SP;zone 5 temperature detection wind ahead of charge PV;zone 5 temperature detection wind beyond of charge SP;zone 5 temperature detection wind beyond charge;zone 5 control error temperature wind ahead of charge;zone 5 control error temperature wind beyond of charge;zone 5 combustion air controller setpoint;zone 5 combustion air controller process value;zone 5 combustion air controller controller manipulated variable;zone 5 combustion air control flow metering;zone 5 fuel gas controller setpoint;zone 5 fuel gas controller process value;zone 5 fuel gas controller controller manipulated variable;zone 5 fuel gas control flow metering;zone 5 combustion air/ fuel gas ratio;zone 6 heating controller setpoint;zone 6 heating controller process value;zone 6 heating controller controller manipulated variable;zone 6 temperature detection wind ahead of charge SP;zone 6 temperature detection wind ahead of charge PV;zone 6 temperature detection wind beyond of charge SP;zone 6 temperature detection wind beyond charge;zone 6 control error temperature wind ahead of charge;zone 6 control error temperature wind beyond of charge;zone 6 combustion air controller setpoint;zone 6 combustion air controller process value;zone 6 combustion air controller controller manipulated variable;zone 6 combustion air control flow metering;zone 6 fuel gas controller setpoint;zone 6 fuel gas controller process value;zone 6 fuel gas controller controller manipulated variable;zone 6 fuel gas control flow metering;zone 6 combustion air/ fuel gas ratio
10.10.2025 00:03:54.820000;0;0;670;670,2;87,7538;670;670,2;645;614,5;-0,200012;30,5;87,7538;86,6204;72,6114;3466,52;87,7538;86,2186;61,1164;282,784;12,2585;670;669,7;69,6001;670;669,7;645;611,1;0,299988;33,9;69,6001;70,5254;2763,78;68,975;69,6001;227,409;69,3516;50,0049;12,1533;60,6482;670,6;670;670,5;670;645;617,4;-0,5;27,6;60,6482;60,4875;62,4259;2479,35;60,6482;60,223;44,5651;197,544;12,5508;670;670,4;54,6353;670;670,4;645;625,7;-0,400024;19,3;54,6353;55,0217;59,157;2201,71;54,6353;54,1686;46,2141;177,75;12,3866;670;670;49,8924;670;670;645;637,4;0;7,59998;49,8924;49,6706;51,3922;2119,07;49,8924;49,4496;43,1105;162,336;13,0536;670;670,4;41,2348;670;670,4;645;634,8;-0,400024;10,2;41,2348;41,479;45,0175;1700,96;41,2348;41,1865;36,7176;135,143;12,5864
10.10.2025 00:03:55.320000;0;0;670;670,3;87,6624;670;670,3;645;614,4;-0,299988;30,6;87,6624;86,3479;72,7693;3455,14;87,6624;86,1337;61,0566;282,493;12,2309;670;669,8;69,5112;670;669,9;645;611,2;0,0999756;33,8;69,5112;70,3772;2774,83;69,3151;69,5112;226,757;69,1451;50,1388;12,237;60,7352;670,5;670;670,5;670;645;617,5;-0,5;27,5;60,7352;60,6045;62,4172;2482,55;60,7352;60,2395;44,6174;197,637;12,5611;670;670,5;54,543;670;670,5;645;625,7;-0,5;19,3;54,543;54,8773;59,1666;2192,42;54,543;54,2281;46,1746;177,907;12,3234;670;670;49,8924;670;670;645;637,4;0;7,59998;49,8924;49,769;51,3466;2122,95;49,8924;49,6383;43,08;162,929;13,0299;670;670,4;41,2327;670;670,3;645;634,9;-0,299988;10,1;41,2327;41,5535;44,9681;1704,33;41,2327;41,2027;36,7176;135,081;12,6171
10.10.2025 00:03:55.820000;0;0;670;670,3;87,6607;670;670,3;645;614,3;-0,299988;30,7;87,6607;86,0297;73,0246;3442,4;87,6607;86,0632;61,0186;282,287;12,1947;670;669,9;69,4213;670;670;645;611,3;0;33,7;69,4213;70,3306;2779,96;69,4585;69,4213;225,909;68,9101;50,2932;12,3056;60,8223;670,4;670;670,4;670;645;617,5;-0,400024;27,5;60,8223;60,4725;62,5399;2480,53;60,8223;60,3179;44,5433;197,855;12,5371;670;670,5;54,5395;670;670,5;645;625,7;-0,5;19,3;54,5395;54,7777;59,2063;2194,22;54,5395;54,279;46,1671;178,048;12,3238;670;670,1;49,8924;670;670,1;645;637,5;-0,0999756;7,5;49,8924;49,8039;51,3352;2126,03;49,8924;49,8028;43,0682;163,456;13,0068;670;670,3;41,3209;670;670,4;645;634,9;-0,400024;10,1;41,3209;41,5646;44,993;1703,96;41,3209;41,1636;36,7447;135,055;12,6168
10.10.2025 00:03:56.320000;0;0;670;670,2;87,7496;670;670,2;645;614,3;-0,200012;30,7;87,7496;85,9854;73,1245;3438,08;87,7496;86,0829;61,0186;282,378;12,1755;670;670;69,4213;670;670;645;611,4;0;33,6;69,4213;70,3376;2771,49;69,3076;69,4213;225,547;68,7879;50,3202;12,2879;60,7302;670,5;670;670,5;670;645;617,5;-0,5;27,5;60,7302;60,5983;62,4382;2485,49;60,7302;60,3697;44,5783;198,047;12,55;670;670,6;54,4468;670;670,6;645;625,7;-0,599976;19,3;54,4468;54,8663;59,1035;2196,12;54,4468;54,3135;46,1221;178,183;12,3251;670;670,2;49,8021;670;670,2;645;637,5;-0,200012;7,5;49,8021;49,9174;51,3352;2127,36;49,8021;49,9339;43,0553;163,87;12,982;670;670,4;41,2292;670;670,4;645;634,9;-0,400024;10,1;41,2292;41,5166;44,962;1702,18;41,2292;41,1552;36,7226;134,935;12,6148
10.10.2025 00:03:56.820000;0;0;670;670,1;87,839;670;670,1;645;614,4;-0,0999756;30,6;87,839;86,0503;73,2434;3446,27;87,839;86,0952;61,0142;282,38;12,2044;670;670;69,4213;670;670;645;611,4;0;33,6;69,4213;70,3809;2770,2;69,2314;69,4213;225,189;68,6827;50,3587;12,3017;60,7273;670,5;670;670,5;670;645;617,5;-0,5;27,5;60,7273;60,8143;62,4223;2493,87;60,7273;60,4524;44,6083;198,309;12,5756;670;670,8;54,2622;670;670,8;645;625,7;-0,799988;19,3;54,2622;54,8459;59,0487;2195,85;54,2622;54,3609;46,1092;178,355;12,3117;670;670,3;49,7111;670;670,3;645;637,5;-0,299988;7,5;49,7111;49,9466;51,3358;2130,04;49,7111;50,0205;42,9772;164,119;12,9787;670;670,2;41,4073;670;670,2;645;634,9;-0,200012;10,1;41,4073;41,5079;44,9992;1701,34;41,4073;41,136;36,7563;135,003;12,6023
10.10.2025 00:03:57.320000;0;0;670;670,1;87,839;670;670,1;645;614,8;-0,0999756;30,2;87,839;86,4811;73,1579;3462,07;87,839;86,0431;61,1636;282,183;12,2689;670;670;69,4213;670;669,9;645;611,3;0,0999756;33,7;69,4213;70,3949;2770,08;69,2163;69,4213;224,942;68,5916;50,4214;12,3147;60,5438;670,7;670;670,7;670;645;617,5;-0,700012;27,5;60,5438;60,7474;62,4142;2489,84;60,5438;60,4867;44,5653;198,435;12,5474;670;670,9;54,1665;670;670,9;645;625,7;-0,900024;19,3;54,1665;54,751;59,0848;2190,41;54,1665;54,3836;46,0588;178,378;12,2796;670;670,4;49,6191;670;670,4;645;637,5;-0,400024;7,5;49,6191;50,0222;51,336;2133,75;49,6191;50,1138;42,883;164,373;12,9811;670;670,1;41,4969;670;670,1;645;634,9;-0,0999756;10,1;41,4969;41,4958;45,0438;1701,65;41,4969;41,1471;36,8338;134,924;12,6119
10.10.2025 00:03:57.820000;0;0;670;670,2;87,7487;670;670,2;645;614,9;-0,200012;30,1;87,7487;86,6872;73,0816;3471,11;87,7487;85,989;61,2986;282,022;12,3079;670;670;69,4213;670;670;645;611,3;0;33,7;69,4213;70,3453;2774,88;69,3242;69,4213;225,091;68,6087;50,4967;12,3278;60,4491;670,8;670;670,8;670;645;617,4;-0,799988;27,6;60,4491;60,7201;62,3778;2492,08;60,4491;60,5433;44,5465;198,585;12,5492;670;670,9;54,1607;670;671;645;625,7;-1;19,3;54,1607;54,8227;59,0463;2196,66;54,1607;54,413;46,036;178,529;12,3043;670;670,5;49,5264;670;670,5;645;637,5;-0,5;7,5;49,5264;49,9318;51,4023;2128,16;49,5264;50,159;42,7972;164,601;12,9292;670;670,1;41,4969;670;670,1;645;634,9;-0,0999756;10,1;41,4969;41,5117;45,0438;1701,98;41,4969;41,1496;36,8509;134,985;12,6086
10.10.2025 00:03:58.320000;0;0;670;670;87,8387;670;670;645;615;0;30;87,8387;86,7586;73,1508;3472,85;87,8387;85,9117;61,4047;281,79;12,3242;670;670;69,4213;670;670;645;611,2;0;33,8;69,4213;70,3453;2781,1;69,4998;69,4213;225,412;68,6878;50,5468;12,3379;60,4441;670,8;670;670,8;670;645;617,3;-0,799988;27,7;60,4441;60,9254;62,2548;2500,18;60,4441;60,5302;44,5465;198,526;12,5937;670;671;54,0643;670;671;645;625,8;-1;19,2;54,0643;54,8031;59,036;2194,28;54,0643;54,413;45,9822;178,475;12,2946;670;670,7;49,3425;670;670,8;645;637,6;-0,799988;7,40002;49,3425;49,8534;51,4681;2125,1;49,3425;50,1873;42,6689;164,563;12,9136;670;670,1;41,4969;670;670,1;645;634,9;-0,0999756;10,1;41,4969;41,4873;45,0438;1701,78;41,4969;41,125;36,8732;134,826;12,6221
10.10.2025 00:03:58.820000;0;0;670;670,1;87,8387;670;670,1;645;615,1;-0,0999756;29,9;87,8387;86,8194;73,178;3473,52;87,8387;85,9144;61,4817;281,799;12,3262;670;670;69,4213;670;670;645;611,1;0;33,9;69,4213;70,3449;2776,01;69,4443;69,4213;226,305;68,9486;50,4767;12,2666;60,5292;670,7;670;670,6;670;645;617,3;-0,599976;27,7;60,5292;60,9515;62,2306;2496,45;60,5292;60,5499;44,5461;198,552;12,5733;670;671;54,0578;670;671;645;625,9;-1;19,1;54,0578;54,8074;59,0386;2193,97;54,0578;54,4584;45,9434;178,624;12,2827;670;670,8;49,2475;670;670,8;645;637,6;-0,799988;7,40002;49,2475;49,8083;51,4455;2125,42;49,2475;50,071;42,6274;164,156;12,9475;670;670,1;41,4969;670;670,2;645;634,9;-0,200012;10,1;41,4969;41,4835;45,0438;1699,71;41,4969;41,1043;36,8997;134,874;12,6022
10.10.2025 00:03:59.320000;0;0;670;670;87,8387;670;670;645;615,3;0;29,7;87,8387;86,911;73,1894;3478,63;87,8387;85,8138;61,6155;281,409;12,3615;670;670;69,4213;670;670;645;610,8;0;34,2;69,4213;70,3589;2771,59;69,294;69,4213;226,982;69,1578;50,355;12,2106;60,7056;670,5;670;670,5;670;645;617,1;-0,5;27,9;60,7056;60,6333;62,3741;2481,97;60,7056;60,5106;44,5485;198,491;12,5042;670;670,8;54,2317;670;670,8;645;626,1;-0,799988;18,9;54,2317;54,8592;58,9841;2195,72;54,2317;54,4365;46,0033;178,567;12,2964;670;670,8;49,2424;670;670,8;645;637,7;-0,799988;7,29999;49,2424;49,8677;51,3685;2127,32;49,2424;49,9406;42,633;163,653;12,9989;670;670,2;41,4063;670;670,2;645;634,9;-0,200012;10,1;41,4063;41,4787;45,0438;1700,43;41,4063;41,0976;36,8851;134,738;12,6203
10.10.2025 00:03:59.820000;0;0;670;669,9;87,8387;670;669,9;645;615,4;0,0999756;29,6;87,8387;86,9669;73,2066;3476,39;87,8387;85,7668;61,7325;281,354;12,3559;670;670;69,4213;670;670;645;610,7;0;34,3;69,4213;70,4956;2764,3;69,0398;69,4213;227,711;69,3889;50,2355;12,1395;60,7927;670,4;670;670,4;670;645;616,9;-0,400024;28,1;60,7927;60,2832;62,5448;2470,17;60,7927;60,5537;44,475;198,603;12,4377;670;670,9;54,1362;670;670,9;645;626,5;-0,900024;18,5;54,1362;54,995;58,919;2202,76;54,1362;54,4874;45,9346;178,719;12,3253;670;670,8;49,2373;670;670,8;645;637,7;-0,799988;7,29999;49,2373;49,8071;51,3685;2123,63;49,2373;49,7291;42,6827;163,009;13,0277;670;670,3;41,3154;670;670,3;645;634,9;-0,299988;10,1;41,3154;41,5013;45,0004;1702,21;41,3154;41,078;36,8717;134,779;12,6297
10.10.2025 00:04:00.320000;0;0;670;669,9;87,8387;670;669,9;645;615,4;0,0999756;29,6;87,8387;86,5699;73,4667;3461,94;87,8387;85,7668;61,6328;281,315;12,3063;670;669,9;69,4213;670;669,9;645;610,5;0,0999756;34,5;69,4213;70,5829;2757,71;68,9865;69,4213;227,994;69,5024;50,1475;12,0955;60,8808;670,3;670;670,3;670;645;616,8;-0,299988;28,2;60,8808;60,345;62,6291;2473,85;60,8808;60,5302;44,4981;198,578;12,4578;670;671;54,0401;670;671;645;626,7;-1;18,3;54,0401;55,1626;58,7996;2207,22;54,0401;54,4795;45,8809;178,719;12,3503;670;670,8;49,2323;670;670,8;645;637,7;-0,799988;7,29999;49,2323;49,7809;51,3148;2122,64;49,2323;49,5803;42,7189;162,546;13,0587;670;670,3;41,3136;670;670,3;645;634,9;-0,299988;10,1;41,3136;41,5244;44,9814;1702,5;41,3136;41,1171;36,8642;134,864;12,6238
10.10.2025 00:04:00.820000;0;0;670;669,8;87,9292;670;669,9;645;615,5;0,0999756;29,5;87,9292;86,621;73,5621;3465,11;87,9292;85,8291;61,6736;281,611;12,3046;670;669,9;69,4213;670;669,9;645;610,5;0,0999756;34,5;69,4213;70,6277;2759,08;68,9657;69,4213;227,915;69,5101;50,1036;12,1058;60,9695;670,2;670;670,2;670;645;616,7;-0,200012;28,3;60,9695;60,537;62,5999;2483,75;60,9695;60,579;44,5293;198,722;12,4986;670;671;54,0335;670;671;645;626,8;-1;18,2;54,0335;55,0118;58,8665;2198,48;54,0335;54,527;45,835;178,858;12,2918;670;670,8;49,2272;670;670,8;645;637,6;-0,799988;7,40002;49,2272;49,8255;51,2062;2124,35;49,2272;49,4307;42,765;162,102;13,105;670;670,3;41,3125;670;670,3;645;634,9;-0,299988;10,1;41,3125;41,5288;44,9731;1702,53;41,3125;41,2595;36,8277;135,531;12,562
10.10.2025 00:04:01.320000;0;0;670;669,7;88,0197;670;669,8;645;615,6;0,200012;29,4;88,0197;86,8562;73,5606;3476,12;88,0197;85,956;61,7609;282,055;12,3242;670;669,9;69,4213;670;669,9;645;610,5;0,0999756;34,5;69,4213;70,5979;2761,78;68,9805;69,4213;227,307;69,335;50,1577;12,15;60,8786;670,3;670;670,3;670;645;616,7;-0,299988;28,3;60,8786;60,5205;62,5811;2481,96;60,8786;60,5702;44,5293;198,712;12,4903;670;671;54,027;670;671,1;645;627;-1,09998;18;54,027;54,9866;58,806;2201,62;54,027;54,4294;45,8475;178,454;12,3372;670;670,7;49,3117;670;670,7;645;637,6;-0,700012;7,40002;49,3117;49,7563;51,1635;2121,61;49,3117;49,3193;42,803;161,767;13,1152;670;670,4;41,2203;670;670,4;645;634,9;-0,400024;10,1;41,2203;41,4618;45,0277;1699,45;41,2203;41,4317;36,7813;135,921;12,5032
10.10.2025 00:04:01.820000;0;0;670;669,8;87,9305;670;669,7;645;615,6;0,299988;29,4;87,9305;86,9073;73,5515;3478,94;87,9305;86,1488;61,7524;282,722;12,3051;670;669,8;69,5118;670;669,8;645;610,5;0,200012;34,5;69,5118;70,5646;2768,99;69,1739;69,5118;226,792;69,187;50,2532;12,2094;60,9676;670,2;670;670,2;670;645;616,8;-0,200012;28,2;60,9676;60,6115;62,5948;2487,63;60,9676;60,6199;44,5293;198,82;12,5119;670;671,1;53,9298;670;671;645;627,1;-1;17,9;53,9298;54,9821;58,757;2200,32;53,9298;54,3875;45,8029;178,404;12,3334;670;670,6;49,3986;670;670,6;645;637,5;-0,599976;7,5;49,3986;49,8342;51,1454;2124,67;49,3986;49,2481;42,8243;161,508;13,1552;670;670,5;41,1278;670;670,5;645;634,9;-0,5;10,1;41,1278;41,4739;45,0298;1700,43;41,1278;41,578;36,6723;136,376;12,4687
10.10.2025 00:04:02.320000;0;0;670;669,8;87,9316;670;669,9;645;615,7;0,0999756;29,3;87,9316;87,2252;73,4473;3492,96;87,9316;86,3961;61,8244;283,587;12,3171;670;669,7;69,603;670;669,7;645;610,6;0,299988;34,4;69,603;70,6662;2761,84;69,0944;69,603;226,142;68,9727;50,2649;12,2128;60,9669;670,2;670;670,2;670;645;616,9;-0,200012;28,1;60,9669;60,7168;62,5526;2487,97;60,9669;60,5998;44,5368;198,82;12,5137;670;670,9;54,1032;670;670,9;645;627,1;-0,900024;17,9;54,1032;54,963;58,6916;2200,36;54,1032;54,3025;45,8527;178,036;12,359;670;670,7;49,3036;670;670,7;645;637,5;-0,700012;7,5;49,3036;49,8317;51,0698;2124,35;49,3036;49,1687;42,8209;161,26;13,1734;670;670,4;41,2155;670;670,4;645;634,9;-0,400024;10,1;41,2155;41,4077;45,1085;1697,88;41,2155;41,6573;36,653;136,636;12,4263
10.10.2025 00:04:02.820000;0;0;670;670;87,8417;670;670;645;615,9;0;29,1;87,8417;87,3362;73,3741;3495,22;87,8417;86,7162;61,7856;284,611;12,2807;670;669,7;69,6045;670;669,7;645;610,7;0,299988;34,3;69,6045;70,7573;2759,46;68,9748;69,6045;225,79;68,8692;50,2591;12,2214;60,876;670,3;670;670,3;670;645;616,9;-0,299988;28,1;60,876;60,7409;62,5049;2487,64;60,876;60,643;44,5301;198,885;12,5079;670;670,8;54,1875;670;670,8;645;627,2;-0,799988;17,8;54,1875;54,9182;58,6534;2199,68;54,1875;54,2539;45,9;177,89;12,3654;670;670,7;49,3001;670;670,7;645;637,4;-0,700012;7,59998;49,3001;49,8135;51,0567;2123,89;49,3001;49,1459;42,8308;161,161;13,1787;670;670,4;41,2129;670;670,4;645;635;-0,400024;10;41,2129;41,4354;45,1623;1698,85;41,2129;41,77;36,5419;137,018;12,3987
10.10.2025 00:04:03.320000;0;0;670;670,1;87,8417;670;670,2;645;616,1;-0,200012;28,9;87,8417;87,5322;73,2926;3497,64;87,8417;86,9824;61,7921;285,469;12,2522;670;669,7;69,6059;670;669,7;645;610,8;0,299988;34,2;69,6059;70,8441;2755,29;68,8738;69,6059;225,284;68,7038;50,2879;12,2303;60,7843;670,4;670;670,4;670;645;617,1;-0,400024;27,9;60,7843;60,5384;62,5701;2481,71;60,7843;60,5947;44,5301;198,738;12,4874;670;670,7;54,2727;670;670,7;645;627,4;-0,700012;17,6;54,2727;55,0229;58,5694;2203,72;54,2727;54,1623;45,9264;177,601;12,4082;670;670,6;49,3856;670;670,6;645;637,3;-0,599976;7,70001;49,3856;49,769;51,0954;2122,15;49,3856;49,0696;42,9065;160,948;13,1853;670;670,4;41,2107;670;670,4;645;635;-0,400024;10;41,2107;41,4475;45,1825;1699,51;41,2107;41,7911;36,5362;137,062;12,3996
10.10.2025 00:04:03.820000;0;0;670;670,2;87,751;670;670,3;645;616,2;-0,299988;28,8;87,751;87,0859;73,4959;3483,66;87,751;87,2152;61,609;286,207;12,1718;670;669,7;69,6069;670;669,7;645;610,8;0,299988;34,2;69,6069;70,9728;2742,3;68,6145;69,6069;224,858;68,5816;50,262;12,1957;60,8726;670,3;670;670,3;670;645;617,2;-0,299988;27,8;60,8726;60,737;62,5209;2489,28;60,8726;60,5846;44,552;198,705;12,5275;670;670,5;54,4488;670;670,5;645;627,5;-0,5;17,5;54,4488;55,2497;58,4986;2210,23;54,4488;54,0993;46,026;177,446;12,4558;670;670,5;49,4724;670;670,5;645;637,2;-0,5;7,79999;49,4724;49,7845;51,117;2122,81;49,4724;48,969;43,0034;160,618;13,2165;670;670,4;41,2086;670;670,4;645;635,1;-0,400024;9,90002;41,2086;41,4435;45,2227;1699,18;41,2086;41,8374;36,4842;137,265;12,3788
10.10.2025 00:04:04.320000;0;0;670;670,5;87,4787;670;670,5;645;616,3;-0,5;28,7;87,4787;87,0128;73,4441;3481,91;87,4787;87,4945;61,4482;286,982;12,1328;670;669,9;69,4278;670;669,9;645;611,1;0,0999756;33,9;69,4278;71,1127;2736,72;68,3907;69,4278;224,566;68,4651;50,262;12,1867;60,8709;670,3;670;670,3;670;645;617,1;-0,299988;27,9;60,8709;60,7912;62,5056;2492,6;60,8709;60,5659;44,5877;198,669;12,5465;670;670,3;54,6263;670;670,3;645;627,7;-0,299988;17,3;54,6263;55,0842;58,6283;2202,81;54,6263;54,0452;46,1462;177,255;12,4273;670;670,5;49,4695;670;670,4;645;637,1;-0,400024;7,90002;49,4695;49,8229;51,0804;2124,13;49,4695;48,9462;43,0391;160,556;13,2298;670;670,6;41,0254;670;670,6;645;635,1;-0,599976;9,90002;41,0254;41,4509;45,2388;1699,65;41,0254;41,8381;36,3687;137,203;12,3878
10.10.2025 00:04:04.820000;0;0;670;670,6;87,3861;670;670,6;645;616,4;-0,599976;28,6;87,3861;86,9109;73,5918;3479,93;87,3861;87,6349;61,323;287,558;12,1017;670;669,8;69,5183;670;669,8;645;611,1;0,200012;33,9;69,5183;71,1431;2742,36;68,5317;69,5183;224,358;68,402;50,2746;12,2231;60,8695;670,3;670;670,3;670;645;617,2;-0,299988;27,8;60,8695;60,8409;62,5056;2494,48;60,8695;60,5576;44,6221;198,629;12,5585;670;670,3;54,6248;670;670,3;645;627,7;-0,299988;17,3;54,6248;54,965;58,6695;2199,48;54,6248;54,0487;46,1761;177,28;12,4068;670;670,4;49,5572;670;670,4;645;637,1;-0,400024;7,90002;49,5572;49,7936;51,1268;2122,24;49,5572;49,0672;43,0551;161,045;13,1779;670;670,7;40,9317;670;670,7;645;635,1;-0,700012;9,90002;40,9317;41,4854;45,1843;1701,06;40,9317;41,7359;36,3638;136,903;12,4253
10.10.2025 00:04:05.320000;0;0;670;670,6;87,3818;670;670,6;645;616,5;-0,599976;28,5;87,3818;86,9301;73,7232;3478,59;87,3818;87,8222;61,2053;288,057;12,0761;670;669,8;69,5191;670;669,8;645;611,1;0,200012;33,9;69,5191;71,1897;2743,09;68,5499;69,5191;224,121;68,3296;50,3158;12,2393;60,7777;670,4;670;670,4;670;645;617,2;-0,400024;27,8;60,7777;60,7856;62,5057;2492,37;60,7777;60,5616;44,6053;198,668;12,5454;670;670,1;54,8047;670;670,1;645;627,7;-0,0999756;17,3;54,8047;55,0418;58,7115;2203,83;54,8047;54,0354;46,2932;177,21;12,4363;670;670,4;49,5551;670;670,4;645;637;-0,400024;8;49,5551;49,6766;51,1817;2117,89;49,5551;49,2876;42,9844;161,728;13,0954;670;670,7;40,9273;670;670,7;645;635,2;-0,700012;9,79999;40,9273;41,4736;45,1138;1701,22;40,9273;41,5039;36,3783;136,017;12,5074
10.10.2025 00:04:05.820000;0;0;670;670,7;87,2878;670;670,7;645;616,6;-0,700012;28,4;87,2878;86,8282;73,8481;3474,52;87,2878;87,8568;61,0903;288,17;12,0572;670;669,8;69,5198;670;669,8;645;611;0,200012;34;69,5198;71,206;2746,09;68,6249;69,5198;224,03;68,3017;50,3664;12,2577;60,5046;670,7;670;670,7;670;645;617;-0,700012;28;60,5046;60,9388;62,3758;2498,49;60,5046;60,5886;44,5621;198,731;12,5723;670;670;54,8047;670;670;645;627,8;0;17,2;54,8047;55,1459;58,6473;2206,56;54,8047;54,0428;46,3354;177,286;12,4463;670;670,3;49,6434;670;670,3;645;636,9;-0,299988;8,09998;49,6434;49,6873;51,1918;2118,83;49,6434;49,4596;42,9588;162,305;13,0546;670;670,7;40,923;670;670,7;645;635,2;-0,700012;9,79999;40,923;41,5208;45,0394;1702,19;40,923;41,2803;36,4429;135,348;12,5764
10.10.2025 00:04:06.320000;0;0;670;670,8;87,1928;670;670,8;645;616,7;-0,799988;28,3;87,1928;86,7146;73,9326;3469,97;87,1928;87,7941;61,0069;287,965;12,05;670;669,8;69,5205;670;669,8;645;611;0,200012;34;69,5205;71,2558;2746;68,6225;69,5205;223,863;68,2508;50,4048;12,2664;60,5003;670,7;670;670,7;670;645;617;-0,700012;28;60,5003;60,9616;62,3411;2499,59;60,5003;60,5807;44,5621;198,718;12,5786;670;670,1;54,8047;670;670,1;645;627,9;-0,0999756;17,1;54,8047;55,1221;58,6439;2204,97;54,8047;54,0976;46,3558;177,427;12,4274;670;670,4;49,5513;670;670,5;645;636,9;-0,5;8,09998;49,5513;49,6875;51,1911;2118,52;49,5513;49,6163;42,9262;162,767;13,0156;670;670,8;40,828;670;670,8;645;635,2;-0,799988;9,79999;40,828;41,5522;44,8854;1703;40,828;41,0374;36,4881;134,526;12,6593
10.10.2025 00:04:06.820000;0;0;670;670,8;87,1877;670;670,8;645;616,7;-0,799988;28,3;87,1877;86,5413;74,0407;3462,24;87,1877;87,702;60,9024;287,624;12,0374;670;669,8;69,5208;670;669,8;645;610,9;0,200012;34,1;69,5208;71,1927;2751,81;68,7558;69,5208;224,163;68,3306;50,4401;12,276;60,4056;670,8;670;670,8;670;645;617;-0,799988;28;60,4056;61,0819;62,2613;2504,68;60,4056;60,5821;44,5303;198,696;12,6056;670;670;54,8047;670;670;645;628,1;0;16,9;54,8047;54,943;58,7265;2199,87;54,8047;54,1811;46,3608;177,727;12,3778;670;670,5;49,4585;670;670,5;645;637;-0,5;8;49,4585;49,7004;51,1911;2118,42;49,4585;49,7192;42,8566;163,105;12,9881;670;670,7;40,9135;670;670,7;645;635,2;-0,700012;9,79999;40,9135;41,5951;44,7705;1705,56;40,9135;40,8855;36,5299;134,066;12,7218
